['07/26/19 20:33:09', 1664.956, 11.625, 52.925, 0, 32.0, 0]
['07/26/19 20:33:19', 1675.036, 11.562, 52.8116, 22.0, 71.6, 49.0]
['07/26/19 20:33:29', 1685.116, 11.562, 52.8116, 0, 32.0, 0]
['07/26/19 20:33:39', 1695.196, 11.562, 52.8116, 22.0, 71.6, 50.0]
['07/26/19 20:33:49', 1705.276, 11.562, 52.925, 22.0, 71.6, 49.0]
['07/26/19 20:33:59', 1715.356, 11.625, 52.925, 0, 32.0, 0]
['07/26/19 20:34:10', 1725.436, 11.625, 53.0366, 0, 32.0, 0]
['07/26/19 20:34:20', 1735.516, 11.687, 53.0366, 22.0, 71.6, 49.0]
['07/26/19 20:34:30', 1745.596, 11.687, 53.0366, 22.0, 71.6, 49.0]
['07/26/19 20:34:40', 1755.756, 11.75, 53.150000000000006, 22.0, 71.6, 50.0]
['07/26/19 20:34:50', 1765.756, 11.75, 53.150000000000006, 22.0, 71.6, 50.0]
['07/26/19 20:35:00', 1775.836, 11.812, 53.2616, 22.0, 71.6, 50.0]
['07/26/19 20:35:10', 1785.916, 11.812, 53.2616, 22.0, 71.6, 49.0]
['07/26/19 20:35:20', 1795.996, 11.875, 53.2616, 22.0, 71.6, 49.0]
['07/26/19 20:35:30', 1806.076, 11.875, 53.375, 22.0, 71.6, 49.0]
['07/26/19 20:35:40', 1816.156, 11.937, 53.486599999999996, 22.0, 71.6, 49.0]
['07/26/19 20:35:50', 1826.236, 11.937, 53.6, 22.0, 71.6, 49.0]
['07/26/19 20:36:00', 1836.316, 11.937, 53.486599999999996, 22.0, 71.6, 49.0]
['07/26/19 20:36:11', 1846.396, 11.937, 53.6, 22.0, 71.6, 49.0]
['07/26/19 20:36:21', 1856.476, 11.937, 53.6, 22.0, 71.6, 49.0]
['07/26/19 20:36:31', 1866.556, 11.937, 53.486599999999996, 22.0, 71.6, 49.0]
['07/26/19 20:36:41', 1876.636, 12.0, 53.6, 22.0, 71.6, 49.0]
['07/26/19 20:36:51', 1886.716, 12.0, 53.6, 22.0, 71.6, 49.0]
['07/26/19 20:37:01', 1896.796, 12.062, 53.711600000000004, 22.0, 71.6, 49.0]
['07/26/19 20:37:11', 1906.876, 12.062, 53.711600000000004, 22.0, 71.6, 49.0]
['07/26/19 20:37:21', 1916.956, 12.062, 53.711600000000004, 22.0, 71.6, 50.0]
['07/26/19 20:37:31', 1927.036, 12.062, 53.711600000000004, 22.0, 71.6, 50.0]
