['07/26/19 19:06:53', 1523.805, 9.187, 48.5366, 1.0, 33.8, 28.0]
['07/26/19 19:07:03', 1533.885, 9.125, 48.425, 1.0, 33.8, 28.0]
['07/26/19 19:07:13', 1543.965, 9.062, 48.3116, 1.0, 33.8, 28.0]
['07/26/19 19:07:23', 1554.045, 9.0, 48.2, 1.0, 33.8, 28.0]
['07/26/19 19:07:33', 1564.125, 8.937, 48.086600000000004, 1.0, 33.8, 28.0]
['07/26/19 19:07:43', 1574.205, 8.875, 47.975, 1.0, 33.8, 28.0]
['07/26/19 19:07:53', 1584.285, 8.812, 47.861599999999996, 1.0, 33.8, 28.0]
['07/26/19 19:08:03', 1594.365, 8.75, 47.75, 1.0, 33.8, 28.0]
['07/26/19 19:08:13', 1604.445, 8.687, 47.6366, 1.0, 33.8, 28.0]
['07/26/19 19:08:23', 1614.525, 8.625, 47.525, 1.0, 33.8, 28.0]
['07/26/19 19:08:33', 1624.605, 8.562, 47.525, 1.0, 33.8, 28.0]
['07/26/19 19:08:44', 1634.685, 8.5, 47.4116, 1.0, 33.8, 28.0]
['07/26/19 19:08:54', 1644.765, 8.437, 47.3, 1.0, 33.8, 28.0]
['07/26/19 19:09:04', 1654.845, 8.437, 47.1866, 1.0, 33.8, 28.0]
['07/26/19 19:09:14', 1664.925, 8.375, 47.075, 1.0, 33.8, 28.0]
['07/26/19 19:09:24', 1675.005, 8.312, 46.9616, 0, 32.0, 0]
['07/26/19 19:09:34', 1685.085, 8.25, 46.85, 0, 32.0, 0]
['07/26/19 19:09:44', 1695.165, 8.187, 46.736599999999996, 0, 32.0, 0]
['07/26/19 19:09:54', 1705.245, 8.125, 46.625, 0, 32.0, 0]
['07/26/19 19:10:04', 1715.325, 8.062, 46.5116, 1.0, 33.8, 28.0]
['07/26/19 19:10:14', 1725.405, 8.0, 46.4, 1.0, 33.8, 28.0]
['07/26/19 19:10:24', 1735.485, 7.937, 46.2866, 1.0, 33.8, 28.0]
['07/26/19 19:10:34', 1745.565, 7.875, 46.2866, 1.0, 33.8, 28.0]
['07/26/19 19:10:45', 1755.645, 7.875, 46.175, 1.0, 33.8, 28.0]
['07/26/19 19:10:55', 1765.725, 7.812, 46.0616, 1.0, 33.8, 28.0]
['07/26/19 19:11:05', 1775.805, 7.75, 45.95, 1.0, 33.8, 28.0]
